seed,map_hash,outcome,time_s,cumulative_turn_deg,steering_tv_per_s,yaw_reversals,peak_yaw_deg_s,peak_yaw_accel_deg_s2,min_circle_clearance_m,compute_s
2119,4a74b81af5b0dcee,success,55.64,602.6291854023789,0.3290644204249876,15,68.31444538182868,285.79592220921853,-0.24449951171875,1.81787221400009
2120,a711f719569567df,success,48.480000000000004,352.5888202232286,0.1581200871562044,12,25.031182946817996,107.64869509387196,-0.17912857055664064,1.6321639639973
2121,c925faa8f09cefd1,success,50.800000000000004,426.97541333064447,0.22521511735907923,12,60.24344379745563,281.05774720509186,-0.12000640869140625,1.6731286499998532
2122,0cb4dd875132e06c,success,46.52,328.78699736402285,0.12330691097304224,11,22.30577079291676,68.23245626709226,-0.09349273681640625,1.392134210000222
2123,1fb8c2bb5285e343,success,47.480000000000004,327.3477654945183,0.15910008430666123,13,32.33497152521891,134.378133966724,-0.1732654571533203,1.6792859199995291
2124,1d02eb005cb68e0e,success,53.08,589.0984702059518,0.2958996198262904,11,61.95609557132315,285.2135054241823,-0.26905982971191406,1.8286022790016432
2125,5fb30ffe5abe32ca,success,50.92,508.66635896271083,0.24049703378555162,14,67.92056564073779,315.6931465540337,-0.06058082580566406,1.6224869429970568
2126,56103146318c0ab9,success,51.120000000000005,606.2619872806242,0.3103283424869016,13,68.3606056401178,282.8339513512314,-0.08444190979003906,2.089937718999863
2127,cfa5dfa9a7c57ba8,success,47.2,356.4322350405806,0.15690952207956274,13,35.533680638479204,198.1220498204915,-0.09087089538574218,1.7146102949991473
2128,5cb6148f3f79ed85,success,45.92,253.3608319419331,0.12147162499625028,9,14.69278909944688,52.36335203149683,-0.012214813232421875,1.6575470079988008
2129,3a733bb54e4b8a0e,success,51.160000000000004,712.2847339722979,0.3909936220806741,17,67.46090571749845,300.9164139268039,-0.1673596954345703,1.8148448840001947
2130,fb69445450c058c2,success,48.56,446.5333557946869,0.2339218285155699,17,61.236278632102405,252.46511409089143,-0.13509056091308594,1.4331350590000511
2131,0dd757fd0ead6755,collision,39.160000000000004,314.13546183085975,0.20139543862825027,11,47.53319427209661,145.72589966518026,-0.38454139709472657,1.7797848180016445
2132,7b27cf2ff8c50d79,success,49.68,410.3755023604137,0.186869895030203,20,49.185282074246665,235.39623074309722,-0.13909042358398438,1.6340365139985806
2133,7fdffea6e358ff7a,success,48.04,382.06336846929673,0.16854399325501337,10,43.69330244152227,199.48519099642112,-0.04498634338378906,2.8630210899973463
2134,b65c7335ee2486b3,success,46.96,292.43993938297916,0.11763808929828055,13,17.49930667717361,102.05014349986014,-0.047641143798828126,1.9184492969980056
2135,eaa934623b3cc584,success,58.84,717.9583844889694,0.41475794920704134,19,68.37890447241642,285.62862216178735,-0.2433135223388672,2.3952845220010204
2136,437547f48b22b075,success,54.120000000000005,615.3867292211008,0.3506367746155491,12,66.91214924853912,303.85044436320266,-0.16873878479003906,1.9340892090003763
2137,50d5ba890df223d2,collision,41.44,348.3618210112925,0.2575545623434643,10,62.24228000548666,285.1392059611826,-0.16739784240722655,1.9986703140020836
2138,f5203474b39e4b0e,success,50.800000000000004,462.52438076980764,0.20923931114045594,13,41.2057664434942,178.51781765864934,-0.20583297729492187,1.7800378459978674
2139,5f60886022e4c827,collision,13.120000000000001,118.40297184440918,0.29998032160375904,3,51.334104155928735,263.86606911773424,-0.1703636932373047,0.4317468280023604
2140,f03fe20c29e9804c,success,47.56,348.70041392750556,0.16592517932814282,12,59.39903634993119,285.2016236491813,-0.23375335693359375,1.7796008960031031
2141,7c8d39a75ac0d74b,success,53.6,477.37580561966337,0.23245617135691998,14,68.12134874759268,285.20294866774685,-0.30338111877441404,2.0059126490014023
2142,35b1ac2addf650a3,success,51.32,496.23501560762986,0.24863198075250417,14,66.1068685352104,238.53083846590013,-0.24691520690917967,1.7153917850009748
2143,8e22f0c64015da16,success,48.76,381.72472860890645,0.20107903977236433,13,67.68145949440394,284.0771198077375,-0.12855865478515624,1.7087906719971215
2144,a26bf50aacb533b7,success,51.84,559.7328947610545,0.2615919992635616,11,62.61705797918235,285.1919508590739,-0.13543121337890626,1.8404592990009405
2145,fe339cd3409d0def,success,48.64,372.43816806930784,0.17200760565557222,10,51.52796615241186,285.1674957302042,-0.20042572021484376,1.628814595998847
2146,083dc54a406af8f7,success,52.160000000000004,525.071427090722,0.23490364375478512,13,60.778917315268416,285.16215307381407,-0.1741950225830078,1.915587168001366
2147,657f801f0da88cf2,success,48.32,358.6221501138098,0.11255593002089206,10,21.5299150061547,147.98699388803936,-0.13228416442871094,1.4873909170019033
2148,6a5fa940d56be8d4,success,46.32,318.588611657641,0.17774759571426685,14,27.690159448842156,283.89436681718826,-0.13592910766601562,1.5504357959980553
2149,69a65db5d440bdc4,success,51.64,490.8674205038749,0.21117011899067958,10,57.8030992296414,285.2455327933319,-0.3167543792724609,1.4578826729994034
2150,533fc73c029a9c3a,collision,27.36,359.9675523621379,0.41525598822368515,6,66.48140028208239,285.18533822488234,-0.24546234130859376,0.9786270879994845
2151,14ba0423107f432b,success,52.88,540.8376181991729,0.22394028728382778,9,38.398954177504876,285.20207954465945,-0.271734619140625,1.839904447999288
2152,df0c1955361639bd,success,45.36,277.33029903175986,0.13128755584595694,14,24.187263607789912,96.79512355509573,-0.02904876708984375,1.575956352000503
2153,47566e4159731786,success,47.28,348.624701542717,0.15991449846756878,13,53.29427754520697,285.19457055863273,-0.16305030822753908,1.5483832190002431
2154,c7d427337655c8b6,success,50.68,518.9813993556925,0.26285239152063417,14,56.38943187687007,281.54926782402106,-0.19099922180175782,1.6786847339972155
2155,dd1c347d3586e70e,success,52.800000000000004,483.90629140992934,0.24594813866453036,12,58.946880368646354,275.08295462721287,-0.1612769317626953,1.6828018080013862
2156,d3809f8f6d1ca092,success,50.36,440.77497589853897,0.21647419446688723,18,39.67107631208072,269.8119307326604,-0.1033306884765625,1.6405860810009472
2157,ecec47bdc95d32cc,success,46.88,391.7435888428623,0.1754455952571368,13,35.320745615586006,123.03530319639826,-0.1530664825439453,1.6972461359982844
2158,c1f21639c0069620,success,52.120000000000005,500.5293201771258,0.25993017561973875,18,52.09880905396859,270.89448690616064,-0.19667800903320312,1.6868995059994631
2159,675b6c6d9c1423e7,success,50.68,435.40734197651454,0.22092850503218436,17,46.653709766246195,228.21606856530758,-0.18914260864257812,1.8743847480000113
2160,7873190500168dcf,success,49.120000000000005,360.39753371490986,0.1692214510717127,12,47.048959671381766,249.68600080692198,-0.20463233947753906,1.8549264180001046
2161,593bc3882ab09c73,success,51.4,503.5381180948138,0.220198673359209,13,63.36432275100893,285.19096087504147,-0.26834457397460937,1.6304036370020185
2162,eea849593ea394f0,success,46.6,366.84883239529813,0.17182215472659326,15,43.217865352089,137.11744605231962,-0.03805328369140625,1.4665068210015306
2163,ace9ec5e4f92be6b,success,48.76,411.3811584758282,0.1720077767311133,10,39.55835690728313,143.00134276196977,-0.10884559631347657,1.695337498000299
2164,f58dd05c90d0b413,success,56.72,589.4111220991499,0.2582728872450045,15,64.3037993886405,284.4623552883767,-0.24615989685058592,1.9946804840001278
2165,8827ad65d3f44281,success,52.68,542.9960769896195,0.2689270716957499,13,61.131271425851644,285.19932569967983,-0.2654810333251953,1.9078047490002064
2166,1694c91ec2da3e32,success,51.4,468.37470972620224,0.21580299663317576,13,35.066214064116856,169.95190776361574,-0.11680305480957032,1.9086347769989516
2167,ed858740b53fcd6a,success,53.44,525.5252199670819,0.2961090034855778,21,65.01886983306875,277.0246924065087,-0.2913752746582031,1.6971597949996067
2168,cf3cbe105758b703,success,50.88,440.3694470687954,0.18791984715469695,15,37.71482481065797,222.57959355458962,-0.12900001525878907,1.8127316199970664
2169,c310b3782092bb77,success,48.76,363.0716345431009,0.1787996910738975,16,55.79586936208067,285.20443031895525,-0.19749244689941406,1.7802133479999611
2170,bfadc7301f1b0c7f,success,47.480000000000004,369.6895635991345,0.17960709743295883,13,43.35793653672076,136.32077257144556,-0.13179405212402343,1.6730192270006228
2171,4f92d4bc6dad23e6,success,45.68,353.2537116384193,0.1617379911650044,11,37.24942741889962,196.94817873911873,-0.18057891845703125,1.5946924799973203
2172,988206555def1226,success,50.68,331.90426854804497,0.11252349021314587,11,26.451248532492603,133.36816037994186,-0.07808219909667968,1.6591833000020415
2173,1b8205338a1b920f,success,46.12,367.1985165119287,0.1602994449667274,10,30.041138280835362,151.4928589355156,-0.1979273223876953,1.5415796850029437
2174,1179f90e65ab8f17,success,51.76,442.25629421535075,0.248068829008214,17,63.31848165201777,285.212646471258,-0.3084196472167969,1.655318200999318
2175,95bd60dcdb5af219,success,51.64,478.4468271810112,0.21513164633889353,15,56.328058535136186,285.17950086208197,-0.24460830688476562,1.8252570270014985
2176,b26cea60956fbf4d,success,48.52,460.00868345524725,0.2528734543565768,16,44.32230582930009,263.54926360507585,-0.16895004272460937,1.763283311000123
