timestamp,state,speed_target_mps,speed_mps,yaw_rate_rads,mid_pwm,delta_pwm_cmd,delta_pwm_safe,left_pwm,right_pwm,speed_idx,repeat_idx,"note_rule:+Δ=좌회전,-Δ=우회전,PWM낮을수록전진(1100~1500)"
1755197838.611579131,RECOVER,0.700,0.825,-0.10493,1438,0,0,1438,1438,0,0
1755197838.662026684,RECOVER,0.700,0.825,-0.12163,1441,0,0,1441,1441,0,0
1755197838.711714900,RECOVER,0.700,0.825,-0.12470,1444,0,0,1444,1444,0,0
1755197838.761554509,RECOVER,0.700,0.825,-0.12788,1446,0,0,1446,1446,0,0
1755197838.811485768,RECOVER,0.700,0.778,-0.12216,1448,0,0,1448,1448,0,0
1755197838.915965944,RECOVER,0.700,0.778,-0.12216,1451,0,0,1451,1451,0,0
1755197838.961528187,RECOVER,0.700,0.778,-0.07850,1454,0,0,1454,1454,0,0
1755197839.011718745,RECOVER,0.700,0.742,-0.06859,1454,0,0,1454,1454,0,0
1755197839.061633012,RECOVER,0.700,0.742,-0.06337,1454,0,0,1454,1454,0,0
1755197839.111719633,RECOVER,0.700,0.742,-0.05945,1454,0,0,1454,1454,0,0
1755197839.161638603,RECOVER,0.700,0.742,-0.04704,1454,0,0,1454,1454,0,0
1755197839.211590662,RECOVER,0.700,0.687,-0.04213,1452,0,0,1452,1452,0,0
1755197839.261522017,RECOVER,0.700,0.687,-0.02396,1449,0,0,1449,1449,0,0
1755197839.311478332,RECOVER,0.700,0.687,-0.01555,1446,0,0,1446,1446,0,0
1755197839.361494648,RECOVER,0.700,0.687,-0.01944,1444,0,0,1444,1444,0,0
1755197839.411479059,RECOVER,0.700,0.646,-0.01035,1442,0,0,1442,1442,0,0
1755197839.462093431,RECOVER,0.700,0.646,-0.00747,1439,0,0,1439,1439,0,0
1755197839.511513419,RECOVER,0.700,0.646,0.00682,1436,0,0,1436,1436,0,0
1755197839.561652584,RECOVER,0.700,0.646,0.01328,1434,0,0,1434,1434,0,0
1755197839.611748581,RECOVER,0.700,0.623,0.01963,1432,0,0,1432,1432,0,0
1755197839.661675328,RECOVER,0.700,0.623,0.03171,1429,0,0,1429,1429,0,0
1755197839.711947999,RECOVER,0.700,0.623,0.05405,1426,0,0,1426,1426,0,0
1755197839.761606390,RECOVER,0.700,0.623,0.06360,1424,0,0,1424,1424,0,0
1755197839.811970870,RECOVER,0.700,0.579,0.06533,1422,0,0,1422,1422,0,0
1755197839.861528972,RECOVER,0.700,0.579,0.07924,1419,0,0,1419,1419,0,0
1755197839.911795243,RECOVER,0.700,0.579,0.06644,1416,0,0,1416,1416,0,0
1755197839.961803783,RECOVER,0.700,0.579,0.07159,1414,0,0,1414,1414,0,0
1755197840.011594656,RECOVER,0.700,0.566,0.07514,1412,0,0,1412,1412,0,0
1755197840.061502330,RECOVER,0.700,0.566,0.07561,1409,0,0,1409,1409,0,0
1755197840.111442901,RECOVER,0.700,0.566,0.06548,1406,0,0,1406,1406,0,0
1755197840.161998712,RECOVER,0.700,0.566,0.06531,1404,0,0,1404,1404,0,0
1755197840.211724112,RECOVER,0.700,0.549,0.05145,1402,0,0,1402,1402,0,0
1755197840.261909614,RECOVER,0.700,0.549,0.04646,1399,0,0,1399,1399,0,0
1755197840.311922026,RECOVER,0.700,0.549,0.03318,1396,0,0,1396,1396,0,0
1755197840.361673730,RECOVER,0.700,0.549,0.04369,1394,0,0,1394,1394,0,0
1755197840.411960705,RECOVER,0.700,0.570,0.04201,1392,0,0,1392,1392,0,0
1755197840.461717594,RECOVER,0.700,0.570,0.04918,1389,0,0,1389,1389,0,0
1755197840.511641461,RECOVER,0.700,0.570,0.04815,1386,0,0,1386,1386,0,0
1755197840.562079638,RECOVER,0.700,0.570,0.05126,1384,0,0,1384,1384,0,0
1755197840.612184435,RECOVER,0.700,0.585,0.04149,1382,0,0,1382,1382,0,0
1755197840.661547110,RECOVER,0.700,0.585,0.02505,1379,0,0,1379,1379,0,0
1755197840.711524514,RECOVER,0.700,0.585,0.01602,1376,0,0,1376,1376,0,0
1755197840.761576926,RECOVER,0.700,0.585,-0.00208,1374,0,0,1374,1374,0,0
1755197840.812087904,RECOVER,0.700,0.584,0.00258,1372,0,0,1372,1372,0,0
1755197840.862018523,RECOVER,0.700,0.584,0.01286,1369,0,0,1369,1369,0,0
1755197840.911442895,RECOVER,0.700,0.584,0.02140,1366,0,0,1366,1366,0,0
1755197840.961449323,RECOVER,0.700,0.584,0.01094,1364,0,0,1364,1364,0,0
1755197841.011520039,STEP_NEG,0.700,0.613,0.00663,1362,0,0,1362,1362,0,0
1755197841.061583684,STEP_NEG,0.700,0.613,0.00634,1359,-100,-100,1259,1459,0,0
1755197841.111694017,STEP_NEG,0.700,0.613,0.00686,1356,-100,-100,1256,1456,0,0
1755197841.161559195,STEP_NEG,0.700,0.613,0.05025,1354,-100,-100,1254,1454,0,0
1755197841.211877754,STEP_NEG,0.700,0.640,-0.02077,1352,-100,-100,1252,1452,0,0
1755197841.261552754,STEP_NEG,0.700,0.640,-0.23752,1349,-100,-100,1249,1449,0,0
1755197841.311610478,STEP_NEG,0.700,0.640,-0.43846,1346,-100,-100,1246,1446,0,0
1755197841.362334195,STEP_NEG,0.700,0.640,-0.58027,1344,-100,-100,1244,1444,0,0
1755197841.411574981,STEP_NEG,0.700,0.646,-0.57840,1342,-100,-100,1242,1442,0,0
